"Set Owner","Set Owner"
Notifications,Notifications
"Send email to RMA owner","Send email to RMA owner"
"Send email to customer","Send email to customer"
"
                        Send email to other email addresses
                    ","
                        Send email to other email addresses
                    "
"Email subject","Email subject"
"Email Body","Email Body"
"
                        Attach files which were attached to the last message
                    ","
                        Attach files which were attached to the last message
                    "
"Rule ID","Rule ID"
"Notifies Owner","Notifies Owner"
"Notifies Department","Notifies Department"
"Notifies Customer","Notifies Customer"
"Notifies by Email","Notifies by Email"
"Stops Further Processing","Stops Further Processing"
"Show buttons 'Print RMA Packing Slip', 'Print RMA Shipping Label' and 'Confirm Shipping' in the customer account","Show buttons 'Print RMA Packing Slip', 'Print RMA Shipping Label' and 'Confirm Shipping' in the customer account"
"Next Allowed Status","Next Allowed Status"
"
                        If you change this field, please make sure that other statuses have the correct values. Otherwise, your RMA process can be broken.
                    ","
                        If you change this field, please make sure that other statuses have the correct values. Otherwise, your RMA process can be broken.
                    "
"Show in the frontend progress bar","Show in the frontend progress bar"
"Main Branch","Main Branch"
"Status Description","Status Description"
"Email Notification for customer","Email Notification for customer"
"
                        Leave blank to not send
                    ","
                        Leave blank to not send
                    "
"Email Notification for administrator","Email Notification for administrator"
"Status ID","Status ID"
"Internal Title","Internal Title"
Template,Template
"You can use the variables:                     [rma_increment_id], [rma_firstname], [rma_lastname], [rma_email], [store_name], [store_phone], [store_address], [user_firstname], [user_lastname], [user_email]<br>
                     Allowed tags: 'b', 'br', 'strong', 'i', 'u', 'a'
                     
                    ","You can use the variables:                     [rma_increment_id], [rma_firstname], [rma_lastname], [rma_email], [store_name], [store_phone], [store_address], [user_firstname], [user_lastname], [user_email]<br>
                     Allowed tags: 'b', 'br', 'strong', 'i', 'u', 'a'
                     
                    "
"Add New Quick Response","Add New Quick Response"
"Quick Response ID","Quick Response ID"
